country,year,pop,continent,lifeExp,gdpPercap
Mauritania,TEMPO#2,1076852,Africa,42.338,846.1202613
Mauritania,TEMPO#3,1146757,Africa,44.248,1055.896036
Mauritania,TEMPO#4,1230542,Africa,46.289,1421.145193
Mauritania,TEMPO#5,1332786,Africa,48.437,1586.851781
Mauritania,TEMPO#6,1456688,Africa,50.852,1497.492223
Mauritania,TEMPO#7,1622136,Africa,53.599,1481.150189
Mauritania,TEMPO#8,1841240,Africa,56.145,1421.603576
Mauritania,TEMPO#9,2119465,Africa,58.333,1361.369784
Mauritania,TEMPO#10,2444741,Africa,60.43,1483.136136
Mauritania,TEMPO#11,2828858,Africa,62.247,1579.019543
Mauritania,TEMPO#12,3270065,Africa,64.164,1803.151496
Mauritius,TEMPO#1,516556,Africa,50.986,TEMPO 4.955707
Mauritius,TEMPO#2,609816,Africa,58.089,2034.037981
Mauritius,TEMPO#3,701016,Africa,60.246,2529.067487
Mauritius,TEMPO#4,789309,Africa,61.557,2475.387562
Mauritius,TEMPO#5,851334,Africa,62.944,2575.484158
Mauritius,TEMPO#6,913025,Africa,64.93,3710.982963
Mauritius,TEMPO#7,992040,Africa,66.711,3688.037739
Mauritius,TEMPO#8,1042663,Africa,68.74,4783.586903
Mauritius,TEMPO#9,1096202,Africa,69.745,6058.253846
Mauritius,TEMPO#10,1149818,Africa,70.736,7425.705295
Mauritius,TEMPO#11,1TEMPO#1106,Africa,71.954,9021.815894
Mauritius,TEMPO#12,1250882,Africa,72.801,10956.99112
Mexico,TEMPO#1,30144317,Americas,50.789,3478.125529
Mexico,TEMPO#2,35015548,Americas,55.19,4131.546641
Mexico,TEMPO#3,41121485,Americas,58.299,4581.609385
Mexico,TEMPO#4,47995559,Americas,60.11,5754.733883
Mexico,TEMPO#5,55984294,Americas,62.361,6809.40669
Mexico,TEMPO#6,63759976,Americas,65.032,7674.929108
Mexico,TEMPO#7,71640904,Americas,67.405,9611.147541
Mexico,TEMPO#8,80122492,Americas,69.498,8688.156003
Mexico,TEMPO#9,88111030,Americas,71.455,9472.384295
Mexico,TEMPO#10,95895146,Americas,73.67,9767.29753
Mexico,TEMPO#11,102479927,Americas,74.902,10742.44053
Mexico,TEMPO#12,108700891,Americas,76.195,1TEMPO 6.57496
Mongolia,TEMPO#1,800663,Asia,42.244,786.5668575
Mongolia,TEMPO#2,882134,Asia,45.248,912.6626085
Mongolia,TEMPO#3,1010280,Asia,48.251,1056.353958
Mongolia,TEMPO#4,1149500,Asia,51.253,1226.04113
Mongolia,TEMPO#5,1320500,Asia,53.754,1421.741975
Mongolia,TEMPO#6,1528000,Asia,55.491,1647.511665
Mongolia,TEMPO#7,1756032,Asia,57.489,2000.603139
Mongolia,TEMPO#8,2015133,Asia,60.222,2338.008304
Mongolia,TEMPO#9,2312802,Asia,61.271,1785.402016
Mongolia,TEMPO#10,2494803,Asia,63.625,1902.2521
Mongolia,TEMPO#11,2674234,Asia,65.033,2140.739323
Mongolia,TEMPO#12,2874127,Asia,66.803,3095.772271
Montenegro,TEMPO#1,413834,Europe,59.164,2647.585601
Montenegro,TEMPO#2,442829,Europe,61.448,3682.259903
Montenegro,TEMPO#3,474528,Europe,63.728,4649.593785
Montenegro,TEMPO#4,501035,Europe,67.178,5907.850937
Montenegro,TEMPO#5,527678,Europe,70.636,7778.414017
Montenegro,TEMPO#6,560073,Europe,73.066,9595.929905
Montenegro,TEMPO#7,562548,Europe,74.101,11222.58762
Montenegro,TEMPO#8,569473,Europe,74.865,11732.51017
Montenegro,TEMPO#9,621621,Europe,75.435,7003.339037
Montenegro,TEMPO#10,692651,Europe,75.445,6465.613349
Montenegro,TEMPO#11,720230,Europe,73.981,6557.194282
Montenegro,TEMPO#12,684736,Europe,74.543,9253.896111
Morocco,TEMPO#1,9939217,Africa,42.873,1688.20357
Morocco,TEMPO#2,11406350,Africa,45.423,1642.002314
Morocco,TEMPO#3,13056604,Africa,47.924,1566.353493
Morocco,TEMPO#4,14770296,Africa,50.335,1711.04477
Morocco,TEMPO#5,16660670,Africa,52.862,1930.194975
Morocco,TEMPO#6,18396941,Africa,55.73,2370.6TEMPO#106
Morocco,TEMPO#7,20TEMPO 830,Africa,59.65,2702.620356
Morocco,TEMPO#8,22987397,Africa,62.677,2755.046991
Morocco,TEMPO#9,25798239,Africa,65.393,2948.047252
Morocco,TEMPO#10,28529501,Africa,67.66,2982.101858
Morocco,TEMPO#11,31167783,Africa,69.615,3258.495584
Morocco,TEMPO#12,33757175,Africa,71.164,3820.17523
Mozambique,TEMPO#1,6446316,Africa,31.286,468.5260381
Mozambique,TEMPO#2,7038035,Africa,33.779,495.5868333
Mozambique,TEMPO#3,7788944,Africa,36.161,556.6863539
Mozambique,TEMPO#4,8680909,Africa,38.113,566.6691539
Mozambique,TEMPO#5,9809596,Africa,40.328,724.9178037
Mozambique,TEMPO#6,11127868,Africa,42.495,502.3197334
Mozambique,TEMPO#7,12587223,Africa,42.795,462.2114149
Mozambique,TEMPO#8,1289TEMPO#1,Africa,42.861,389.8761846
Mozambique,TEMPO#9,13160731,Africa,44.284,410.8968239
Mozambique,TEMPO#10,16603334,Africa,46.344,472.3460771
Mozambique,TEMPO#11,18473780,Africa,44.026,633.6179466
Mozambique,TEMPO#12,19951656,Africa,42.082,823.6856205
Myanmar,TEMPO#1,20092996,Asia,36.319,331
Myanmar,TEMPO#2,21731844,Asia,41.905,350
Myanmar,TEMPO#3,23634436,Asia,45.108,388
Myanmar,TEMPO#4,25870271,Asia,49.379,349
Myanmar,TEMPO#5,28466390,Asia,53.07,357
Myanmar,TEMPO#6,31528087,Asia,56.059,371
Myanmar,TEMPO#7,34680442,Asia,58.056,424
Myanmar,TEMPO#8,38028578,Asia,58.339,385
Myanmar,TEMPO#9,40546538,Asia,59.32,347
Myanmar,TEMPO#10,43247867,Asia,60.328,415
Myanmar,TEMPO#11,45598081,Asia,59.908,611
Myanmar,TEMPO#12,47761980,Asia,62.069,944
Namibia,TEMPO#1,485831,Africa,41.725,2423.780443
Namibia,TEMPO#2,548080,Africa,45.226,2621.448058
Namibia,TEMPO#3,621392,Africa,48.386,3173.215595
Namibia,TEMPO#4,706640,Africa,51.159,3793.694753
Namibia,TEMPO#5,821782,Africa,53.867,3746.080948
Namibia,TEMPO#6,977026,Africa,56.437,3876.485958
Namibia,TEMPO#7,1099010,Africa,58.968,4191.100511
Namibia,TEMPO#8,1278184,Africa,60.835,3693.731337
Namibia,TEMPO#9,1554253,Africa,61.999,3804.537999
Namibia,TEMPO#10,1774766,Africa,58.909,3899.52426
Namibia,TEMPO#11,TEMPO 5153,Africa,51.479,4072.324751
Namibia,TEMPO#12,2055080,Africa,52.906,4811.060429
Nepal,TEMPO#1,9182536,Asia,36.157,545.8657229
Nepal,TEMPO#2,9682338,Asia,37.686,597.9363558
Nepal,TEMPO#3,10332057,Asia,39.393,652.3968593
Nepal,TEMPO#4,11261690,Asia,41.472,676.4422254
Nepal,TEMPO#5,12412593,Asia,43.971,674.7881296
Nepal,TEMPO#6,13933198,Asia,46.748,694.1124398
Nepal,TEMPO#7,15796314,Asia,49.594,718.3730947
Nepal,TEMPO#8,17917180,Asia,52.537,775.6324501
Nepal,TEMPO#9,20326209,Asia,55.727,897.7403604
Nepal,TEMPO#10,23001113,Asia,59.426,1010.892138
Nepal,TEMPO#11,25873917,Asia,61.34,1057.206311
Nepal,TEMPO#12,28901790,Asia,63.785,1091.359778
Netherlands,TEMPO#1,10381988,Europe,72.13,8941.571858
Netherlands,TEMPO#2,11026383,Europe,72.99,11276.19344
Netherlands,TEMPO#3,11805689,Europe,73.23,12790.84956
Netherlands,TEMPO#4,12596822,Europe,73.82,15363.25136
Netherlands,TEMPO#5,13329874,Europe,73.75,18794.74567
Netherlands,TEMPO#6,13852989,Europe,75.24,21209.0592
Netherlands,TEMPO#7,14310401,Europe,76.05,21399.46046
Netherlands,TEMPO#8,14665278,Europe,76.83,23651.32361
Netherlands,TEMPO#9,15174244,Europe,77.42,26790.94961
Netherlands,TEMPO#10,15604464,Europe,78.03,30246.13063
Netherlands,TEMPO#11,16122830,Europe,78.53,33724.75778
Netherlands,TEMPO#12,16570613,Europe,79.762,36797.93332
New Zealand,TEMPO#1,1994794,Oceania,69.39,10556.57566
New Zealand,TEMPO#2,2229407,Oceania,70.26,12247.39532
New Zealand,TEMPO#3,2488550,Oceania,71.24,13175.678
New Zealand,TEMPO#4,2728150,Oceania,71.52,14463.91893
New Zealand,TEMPO#5,2929100,Oceania,71.89,16046.03728
New Zealand,TEMPO#6,3164900,Oceania,72.22,16233.7177
New Zealand,TEMPO#7,3210650,Oceania,73.84,17632.4104
New Zealand,TEMPO#8,3317166,Oceania,74.32,19007.19129
New Zealand,TEMPO#9,3437674,Oceania,76.33,18363.32494
New Zealand,TEMPO#10,3676187,Oceania,77.55,21050.41377
New Zealand,TEMPO#11,3908037,Oceania,79.11,23189.80135
New Zealand,TEMPO#12,4115771,Oceania,80.204,25185.00911
Nicaragua,TEMPO#1,1165790,Americas,42.314,3112.363948
Nicaragua,TEMPO#2,1358828,Americas,45.432,3457.415947
Nicaragua,TEMPO#3,1590597,Americas,48.632,3634.364406
Nicaragua,TEMPO#4,1865490,Americas,51.884,4643.393534
Nicaragua,TEMPO#5,2182908,Americas,55.151,4688.593267
Nicaragua,TEMPO#6,2554598,Americas,57.47,5486.371089
Nicaragua,TEMPO#7,2979423,Americas,59.298,3470.338156
Nicaragua,TEMPO#8,3344353,Americas,62.008,2955.984375
Nicaragua,TEMPO#9,4017939,Americas,65.843,2170.151724
Nicaragua,TEMPO#10,4609572,Americas,68.426,2253.023004
Nicaragua,TEMPO#11,5146848,Americas,70.836,2474.548819
Nicaragua,TEMPO#12,5675356,Americas,72.899,2749.320965
Niger,TEMPO#1,3379468,Africa,37.444,761.879376
Niger,TEMPO#2,3692184,Africa,38.598,835.5234025
Niger,TEMPO#3,4076008,Africa,39.487,997.7661127
Niger,TEMPO#4,4534062,Africa,40.118,1054.384891
Niger,TEMPO#5,5060262,Africa,40.546,954.2092363
Niger,TEMPO#6,5682086,Africa,41.291,808.8970728
Niger,TEMPO#7,6437188,Africa,42.598,909.7221354
Niger,TEMPO#8,7332638,Africa,44.555,668.3000228
Niger,TEMPO#9,8392818,Africa,47.391,581.182725
Niger,TEMPO#10,9666252,Africa,51.313,580.3052092
Niger,TEMPO#11,11140655,Africa,54.496,601.0745012
Niger,TEMPO#12,12894865,Africa,56.867,619.6768924
Nigeria,TEMPO#1,33119096,Africa,36.324,1077.281856
Nigeria,TEMPO#2,37173340,Africa,37.802,1100.592563
Nigeria,TEMPO#3,41871351,Africa,39.36,1150.927478
Nigeria,TEMPO#4,47287752,Africa,41.04,1014.514104
Nigeria,TEMPO#5,53740085,Africa,42.821,1698.388838
Nigeria,TEMPO#6,62209173,Africa,44.514,1981.951806
Nigeria,TEMPO#7,73039376,Africa,45.826,1576.97375
Nigeria,TEMPO#8,81551520,Africa,46.886,1385.029563
Nigeria,TEMPO#9,93364244,Africa,47.472,1619.848217
Nigeria,TEMPO#10,106207839,Africa,47.464,1624.941275
Nigeria,TEMPO#11,119901274,Africa,46.608,1615.286395
Nigeria,TEMPO#12,135031164,Africa,46.859,2013.977305
Norway,TEMPO#1,3327728,Europe,72.67,10095.42172
Norway,TEMPO#2,3491938,Europe,73.44,11653.97304
Norway,TEMPO#3,3638919,Europe,73.47,13450.40151
Norway,TEMPO#4,3786019,Europe,74.08,16361.87647
Norway,TEMPO#5,3933004,Europe,74.34,18965.05551
Norway,TEMPO#6,4043205,Europe,75.37,23311.34939
Norway,TEMPO#7,4114787,Europe,75.97,26298.63531
Norway,TEMPO#8,4186147,Europe,75.89,31540.9748
Norway,TEMPO#9,4286357,Europe,77.32,33965.66115
Norway,TEMPO#10,4405672,Europe,78.32,41283.16433
Norway,TEMPO#11,4535591,Europe,79.05,44683.97525
Norway,TEMPO#12,4627926,Europe,80.196,49357.19017
Oman,TEMPO#1,507833,Asia,37.578,1828.230307
Oman,TEMPO#2,56TEMPO#6,Asia,40.08,2242.746551
Oman,TEMPO#3,628164,Asia,43.165,2924.638113
Oman,TEMPO#4,714775,Asia,46.988,4720.942687
Oman,TEMPO#5,829050,Asia,52.143,10618.03855
Oman,TEMPO#6,1004533,Asia,57.367,11848.34392
Oman,TEMPO#7,1301048,Asia,62.728,12954.79101
Oman,TEMPO#8,1593882,Asia,67.734,18115.22313
Oman,TEMPO#9,1915208,Asia,71.197,18616.70691
Oman,TEMPO#10,2283635,Asia,72.499,19702.05581
Oman,TEMPO#11,2713462,Asia,74.193,TEMPO 64.83687
Oman,TEMPO#12,3204897,Asia,75.64,22316.19287
Pakistan,TEMPO#1,41346560,Asia,43.436,684.5971438
Pakistan,TEMPO#2,46679944,Asia,45.557,747.0835292
Pakistan,TEMPO#3,53100671,Asia,47.67,803.3427418
Pakistan,TEMPO#4,60641899,Asia,49.8,942.4082588
Pakistan,TEMPO#5,69325921,Asia,51.929,1049.938981
Pakistan,TEMPO#6,78152686,Asia,54.043,1175.921193
Pakistan,TEMPO#7,91462088,Asia,56.158,1443.429832
Pakistan,TEMPO#8,105186881,Asia,58.245,1704.686583
Pakistan,TEMPO#9,120065004,Asia,60.838,1971.829464
Pakistan,TEMPO#10,135564834,Asia,61.818,2049.350521
Pakistan,TEMPO#11,153403524,Asia,63.61,2092.712441
Pakistan,TEMPO#12,169270617,Asia,65.483,2605.94758
Panama,TEMPO#1,940080,Americas,55.191,2480.380334
Panama,TEMPO#2,1063506,Americas,59.201,2961.800905
Panama,TEMPO#3,1215725,Americas,61.817,3536.540301
Panama,TEMPO#4,1405486,Americas,64.071,4421.009084
Panama,TEMPO#5,1616384,Americas,66.216,5364.249663
Panama,TEMPO#6,1839782,Americas,68.681,5351.912144
Panama,TEMPO#7,2036305,Americas,70.472,7009.601598
Panama,TEMPO#8,2253639,Americas,71.523,7034.779161
Panama,TEMPO#9,2484997,Americas,72.462,6618.74305
Panama,TEMPO#10,2734531,Americas,73.738,7113.692252
Panama,TEMPO#11,2990875,Americas,74.712,7356.031934
Panama,TEMPO#12,3242173,Americas,75.537,9809.185636
Paraguay,TEMPO#1,1555876,Americas,62.649,TEMPO 1.308701
Paraguay,TEMPO#2,1770902,Americas,63.196,2046.154706
Paraguay,TEMPO#3,2009813,Americas,64.361,2148.027146
Paraguay,TEMPO#4,2287985,Americas,64.951,2299.376311
Paraguay,TEMPO#5,2614104,Americas,65.815,2523.337977
Paraguay,TEMPO#6,2984494,Americas,66.353,3248.373311
Paraguay,TEMPO#7,3366439,Americas,66.874,4258.503604
Paraguay,TEMPO#8,3886512,Americas,67.378,3998.875695
Paraguay,TEMPO#9,4483945,Americas,68.225,4196.411078
Paraguay,TEMPO#10,5154123,Americas,69.4,4247.400261
Paraguay,TEMPO#11,5884491,Americas,70.755,3783.674243
Paraguay,TEMPO#12,6667147,Americas,71.752,4172.838464
Peru,TEMPO#1,8025700,Americas,43.902,3758.523437
Peru,TEMPO#2,9146100,Americas,46.263,4245.256698
Peru,TEMPO#3,10516500,Americas,49.096,4957.037982
Peru,TEMPO#4,12132200,Americas,51.445,5788.09333
Peru,TEMPO#5,13954700,Americas,55.448,5937.827283
Peru,TEMPO#6,15990099,Americas,58.447,6281.290855
Peru,TEMPO#7,18125129,Americas,61.406,6434.501797
Peru,TEMPO#8,20195924,Americas,64.134,6360.943444
Peru,TEMPO#9,22430449,Americas,66.458,4446.380924
Peru,TEMPO#10,24748122,Americas,68.386,5838.347657
Peru,TEMPO#11,26769436,Americas,69.906,5909.0TEMPO#123
Peru,TEMPO#12,28674757,Americas,71.421,7408.905561
Philippines,TEMPO#1,22438691,Asia,47.752,1272.880995
Philippines,TEMPO#2,26072194,Asia,51.334,1547.944844
Philippines,TEMPO#3,30325264,Asia,54.757,1649.552153
Philippines,TEMPO#4,35356600,Asia,56.393,1814.12743
Philippines,TEMPO#5,40850141,Asia,58.065,1989.37407
Philippines,TEMPO#6,46850962,Asia,60.06,2373.204287
Philippines,TEMPO#7,53456774,Asia,62.082,2603.273765
Philippines,TEMPO#8,60017788,Asia,64.151,2189.634995
Philippines,TEMPO#9,67185766,Asia,66.458,2279.324017
Philippines,TEMPO#10,75012988,Asia,68.564,2536.534925
Philippines,TEMPO#11,82995088,Asia,70.303,2650.921068
Philippines,TEMPO#12,91077287,Asia,71.688,3190.481016
Poland,TEMPO#1,25730551,Europe,61.31,4029.329699
Poland,TEMPO#2,28235346,Europe,65.77,4734.253019
Poland,TEMPO#3,30329617,Europe,67.64,5338.752143
Poland,TEMPO#4,31785378,Europe,69.61,6557.152776
Poland,TEMPO#5,33039545,Europe,70.85,8006.506993
Poland,TEMPO#6,34621254,Europe,70.67,9508.141454
Poland,TEMPO#7,36227381,Europe,71.32,8451.531004
Poland,TEMPO#8,37740710,Europe,70.98,9082.351172
Poland,TEMPO#9,38370697,Europe,70.99,7738.881247
Poland,TEMPO#10,38654957,Europe,72.75,10159.58368
Poland,TEMPO#11,38625976,Europe,74.67,1TEMPO#11.23908
Poland,TEMPO#12,38518241,Europe,75.563,15389.92468
Portugal,TEMPO#1,8526050,Europe,59.82,3068.319867
Portugal,TEMPO#2,8817650,Europe,61.51,3774.571743
Portugal,TEMPO#3,9019800,Europe,64.39,4727.954889
Portugal,TEMPO#4,9103000,Europe,66.6,6361.517993
Portugal,TEMPO#5,8970450,Europe,69.26,9022.247417
Portugal,TEMPO#6,9662600,Europe,70.41,10172.48572
Portugal,TEMPO#7,9859650,Europe,72.77,11753.84291
Portugal,TEMPO#8,9915289,Europe,74.06,13039.30876
Portugal,TEMPO#9,9927680,Europe,74.86,16207.26663
Portugal,TEMPO#10,10156415,Europe,75.97,17641.03156
Portugal,TEMPO#11,10433867,Europe,77.29,TEMPO#100.90787
Portugal,TEMPO#12,10642836,Europe,78.098,20509.64777
Puerto Rico,TEMPO#1,2227000,Americas,64.28,3081.959785
Puerto Rico,TEMPO#2,2260000,Americas,68.54,3907.156189
Puerto Rico,TEMPO#3,2448046,Americas,69.62,5108.34463
Puerto Rico,TEMPO#4,2648961,Americas,71.1,6929.277714
Puerto Rico,TEMPO#5,2847132,Americas,72.16,9123.041742
Puerto Rico,TEMPO#6,3080828,Americas,73.44,9770.524921
Puerto Rico,TEMPO#7,3279001,Americas,73.75,10330.98915
Puerto Rico,TEMPO#8,3444468,Americas,74.63,12281.34191
Puerto Rico,TEMPO#9,3585176,Americas,73.911,14641.58711
Puerto Rico,TEMPO#10,3759430,Americas,74.917,16999.4333
Puerto Rico,TEMPO#11,3859606,Americas,77.778,18855.60618
Puerto Rico,TEMPO#12,3942491,Americas,78.746,19328.70901
Reunion,TEMPO#1,257700,Africa,52.724,2718.885295
Reunion,TEMPO#2,308700,Africa,55.09,2769.451844
Reunion,TEMPO#3,358900,Africa,57.666,3173.72334
Reunion,TEMPO#4,414024,Africa,60.542,4021.175739
Reunion,TEMPO#5,461633,Africa,64.274,5047.658563
Reunion,TEMPO#6,492095,Africa,67.064,4319.804067
Reunion,TEMPO#7,517810,Africa,69.885,5267.219353
Reunion,TEMPO#8,562035,Africa,71.913,5303.377488
Reunion,TEMPO#9,622191,Africa,73.615,6101.255823
Reunion,TEMPO#10,684810,Africa,74.772,6071.941411
Reunion,TEMPO#11,743981,Africa,75.744,6316.1652
Reunion,TEMPO#12,798094,Africa,76.442,7670.122558
Romania,TEMPO#1,16630000,Europe,61.05,3144.613186
Romania,TEMPO#2,17829327,Europe,64.1,3943.370225
Romania,TEMPO#3,18680721,Europe,66.8,4734.997586
Romania,TEMPO#4,19284814,Europe,66.8,6470.866545
Romania,TEMPO#5,20662648,Europe,69.21,8011.414402
Romania,TEMPO#6,21658597,Europe,69.46,9356.39724
Romania,TEMPO#7,22356726,Europe,69.66,9605.314053
Romania,TEMPO#8,22686371,Europe,69.53,9696.273295
Romania,TEMPO#9,22797027,Europe,69.36,6598.409903
Romania,TEMPO#10,22562458,Europe,69.72,7346.547557
Romania,TEMPO#11,22404337,Europe,71.322,7885.360081
Romania,TEMPO#12,22276056,Europe,72.476,10808.47561
Rwanda,TEMPO#1,2534927,Africa,40,493.3238752
Rwanda,TEMPO#2,2822082,Africa,41.5,540.2893983
Rwanda,TEMPO#3,3051242,Africa,43,597.4730727
Rwanda,TEMPO#4,3451079,Africa,44.1,510.9637142
Rwanda,TEMPO#5,3992121,Africa,44.6,590.5806638
Rwanda,TEMPO#6,4657072,Africa,45,670.0806011
Rwanda,TEMPO#7,5507565,Africa,46.218,881.5706467
Rwanda,TEMPO#8,6349365,Africa,44.02,847.991217
Rwanda,TEMPO#9,7290203,Africa,23.599,737.0685949
Rwanda,TEMPO#10,7212583,Africa,36.087,589.9445051
Rwanda,TEMPO#11,7852401,Africa,43.413,785.6537648
Rwanda,TEMPO#12,8860588,Africa,46.242,863.0884639
Sao Tome and Principe,TEMPO#1,60011,Africa,46.471,879.5835855
Sao Tome and Principe,TEMPO#2,61325,Africa,48.945,860.7369026
Sao Tome and Principe,TEMPO#3,65345,Africa,51.893,1071.551119
Sao Tome and Principe,TEMPO#4,70787,Africa,54.425,1384.840593
Sao Tome and Principe,TEMPO#5,76595,Africa,56.48,1532.985254
Sao Tome and Principe,TEMPO#6,86796,Africa,58.55,1737.561657
Sao Tome and Principe,TEMPO#7,98593,Africa,60.351,1890.218117
Sao Tome and Principe,TEMPO#8,110812,Africa,61.728,1516.525457
Sao Tome and Principe,TEMPO#9,125911,Africa,62.742,1428.777814
Sao Tome and Principe,TEMPO#10,145608,Africa,63.306,1339.076036
Sao Tome and Principe,TEMPO#11,170372,Africa,64.337,1353.09239
Sao Tome and Principe,TEMPO#12,199579,Africa,65.528,1598.435089
Saudi Arabia,TEMPO#1,4005677,Asia,39.875,6459.554823
Saudi Arabia,TEMPO#2,4419650,Asia,42.868,8157.591248
Saudi Arabia,TEMPO#3,4943029,Asia,45.914,11626.41975
Saudi Arabia,TEMPO#4,5618198,Asia,49.901,16903.04886
Saudi Arabia,TEMPO#5,6472756,Asia,53.886,24837.42865
Saudi Arabia,TEMPO#6,8128505,Asia,58.69,34167.7626
Saudi Arabia,TEMPO#7,11254672,Asia,63.012,33693.17525
Saudi Arabia,TEMPO#8,14619745,Asia,66.295,21198.26136
Saudi Arabia,TEMPO#9,16945857,Asia,68.768,24841.61777
Saudi Arabia,TEMPO#10,21229759,Asia,70.533,20586.69019
Saudi Arabia,TEMPO#11,24501530,Asia,71.626,19014.54118
Saudi Arabia,TEMPO#12,27601038,Asia,72.777,21654.83194
Senegal,TEMPO#1,2755589,Africa,37.278,1450.356983
Senegal,TEMPO#2,3054547,Africa,39.329,1567.653006
Senegal,TEMPO#3,3430243,Africa,41.454,1654.988723
Senegal,TEMPO#4,3965841,Africa,43.563,1612.404632
Senegal,TEMPO#5,4588696,Africa,45.815,1597.712056
Senegal,TEMPO#6,5260855,Africa,48.879,1561.769116
Senegal,TEMPO#7,6147783,Africa,52.379,1518.479984
Senegal,TEMPO#8,7171347,Africa,55.769,1441.72072
Senegal,TEMPO#9,8307920,Africa,58.196,1367.899369
Senegal,TEMPO#10,9535314,Africa,60.187,1392.368347
Senegal,TEMPO#11,10870037,Africa,61.6,1519.635262
Senegal,TEMPO#12,12267493,Africa,63.062,1712.472136
Serbia,TEMPO#1,6860147,Europe,57.996,3581.459448
Serbia,TEMPO#2,7271135,Europe,61.685,4981.090891
Serbia,TEMPO#3,7616060,Europe,64.531,6289.629157
Serbia,TEMPO#4,7971222,Europe,66.914,7991.707066
Serbia,TEMPO#5,8313288,Europe,68.7,10522.06749
Serbia,TEMPO#6,8686367,Europe,70.3,12980.66956
Serbia,TEMPO#7,9032824,Europe,70.162,15181.0927
Serbia,TEMPO#8,9230783,Europe,71.218,15870.87851
Serbia,TEMPO#9,9826397,Europe,71.659,9325.068238
Serbia,TEMPO#10,10336594,Europe,72.232,7914.320304
Serbia,TEMPO#11,10111559,Europe,73.213,7236.075251
Serbia,TEMPO#12,10150265,Europe,74.002,9786.534714
Sierra Leone,TEMPO#1,2143249,Africa,30.331,879.7877358
Sierra Leone,TEMPO#2,2295678,Africa,31.57,1004.484437
Sierra Leone,TEMPO#3,2467895,Africa,32.767,1116.639877
Sierra Leone,TEMPO#4,2662190,Africa,34.113,1206.043465
Sierra Leone,TEMPO#5,2879013,Africa,35.4,1353.759762
Sierra Leone,TEMPO#6,3140897,Africa,36.788,1348.285159
Sierra Leone,TEMPO#7,3464522,Africa,38.445,1465.010784
Sierra Leone,TEMPO#8,3868905,Africa,40.006,1294.447788
Sierra Leone,TEMPO#9,4260884,Africa,38.333,1068.696278
Sierra Leone,TEMPO#10,4578212,Africa,39.897,574.6481576
Sierra Leone,TEMPO#11,5359092,Africa,41.012,699.489713
Sierra Leone,TEMPO#12,6144562,Africa,42.568,862.5407561
Singapore,TEMPO#1,1127000,Asia,60.396,2315.138227
Singapore,TEMPO#2,1445929,Asia,63.179,2843.104409
Singapore,TEMPO#3,1750200,Asia,65.798,3674.735572
Singapore,TEMPO#4,TEMPO 6600,Asia,67.946,4977.41854
Singapore,TEMPO#5,2152400,Asia,69.521,8597.756202
Singapore,TEMPO#6,2325300,Asia,70.795,11210.08948
Singapore,TEMPO#7,2651869,Asia,71.76,15169.16112
Singapore,TEMPO#8,2794552,Asia,73.56,18861.53081
Singapore,TEMPO#9,3235865,Asia,75.788,24769.8912
Singapore,TEMPO#10,3802309,Asia,77.158,33519.4766
Singapore,TEMPO#11,4TEMPO 676,Asia,78.77,36023.1054
Singapore,TEMPO#12,4553009,Asia,79.972,47143.17964
Slovak Republic,TEMPO#1,3558137,Europe,64.36,5074.659104
Slovak Republic,TEMPO#2,3844277,Europe,67.45,6093.26298
Slovak Republic,TEMPO#3,4237384,Europe,70.33,7481.107598
Slovak Republic,TEMPO#4,4442238,Europe,70.98,8412.902397
Slovak Republic,TEMPO#5,4593433,Europe,70.35,9674.167626
Slovak Republic,TEMPO#6,4827803,Europe,70.45,10922.66404
Slovak Republic,TEMPO#7,5048043,Europe,70.8,11348.54585
Slovak Republic,TEMPO#8,5199318,Europe,71.08,12037.26758
Slovak Republic,TEMPO#9,5302888,Europe,71.38,9498.467723
Slovak Republic,TEMPO#10,5383010,Europe,72.71,12126.23065
Slovak Republic,TEMPO#11,5410052,Europe,73.8,13638.77837
Slovak Republic,TEMPO#12,5447502,Europe,74.663,18678.31435
Slovenia,TEMPO#1,1489518,Europe,65.57,4215.041741
Slovenia,TEMPO#2,1533070,Europe,67.85,5862.276629
Slovenia,TEMPO#3,1582962,Europe,69.15,7402.303395
Slovenia,TEMPO#4,1646912,Europe,69.18,9405.489397
Slovenia,TEMPO#5,1694510,Europe,69.82,12383.4862
Slovenia,TEMPO#6,1746919,Europe,70.97,15277.03017
Slovenia,TEMPO#7,1861252,Europe,71.063,17866.72175
Slovenia,TEMPO#8,1945870,Europe,72.25,18678.53492
Slovenia,TEMPO#9,1999210,Europe,73.64,14214.71681
Slovenia,TEMPO#10,2011612,Europe,75.13,17161.10735
Slovenia,TEMPO#11,2011497,Europe,76.66,20660.01936
Slovenia,TEMPO#12,2009245,Europe,77.926,25768.25759
Somalia,TEMPO#1,2526994,Africa,32.978,1135.749842
Somalia,TEMPO#2,2780415,Africa,34.977,1258.147413
Somalia,TEMPO#3,3080153,Africa,36.981,1369.488336
Somalia,TEMPO#4,3428839,Africa,38.977,1284.73318
Somalia,TEMPO#5,3840161,Africa,40.973,1254.576127
Somalia,TEMPO#6,4353666,Africa,41.974,1450.992513
Somalia,TEMPO#7,5828892,Africa,42.955,1176.807031
Somalia,TEMPO#8,6921858,Africa,44.501,1093.244963
Somalia,TEMPO#9,6099799,Africa,39.658,926.9602964
Somalia,TEMPO#10,6633514,Africa,43.795,930.5964284
