country,year,pop,continent,lifeExp,gdpPercap
Libya,TEMPO#9,4364501,Grupo03,68.755,9640.138501
Libya,TEMPO#10,4759670,Grupo03,71.555,9467.446056
Libya,TEMPO#11,5368585,Grupo03,72.737,9534.677467
Libya,TEMPO#12,6036914,Grupo03,73.952,12057.49928
Madagascar,TEMPO#1,4762912,Grupo03,36.681,1443.011715
Madagascar,TEMPO#2,5181679,Grupo03,38.865,1589.20275
Madagascar,TEMPO#3,5703324,Grupo03,40.848,1643.38711
Madagascar,TEMPO#4,6334556,Grupo03,42.881,1634.047282
Madagascar,TEMPO#5,7082430,Grupo03,44.851,1748.562982
Madagascar,TEMPO#6,8007166,Grupo03,46.881,1544.228586
Madagascar,TEMPO#7,9171477,Grupo03,48.969,1302.878658
Madagascar,TEMPO#8,10568642,Grupo03,49.35,1155.441948
Madagascar,TEMPO#9,12210395,Grupo03,52.214,1040.67619
Madagascar,TEMPO#10,14165114,Grupo03,54.978,986.2958956
Madagascar,TEMPO#11,16473477,Grupo03,57.286,894.6370822
Madagascar,TEMPO#12,19167654,Grupo03,59.443,1044.770126
Malawi,TEMPO#1,2917802,Grupo03,36.256,369.1650802
Malawi,TEMPO#2,3221238,Grupo03,37.207,416.3698064
Malawi,TEMPO#3,3628608,Grupo03,38.41,427.9010856
Malawi,TEMPO#4,4147252,Grupo03,39.487,495.5147806
Malawi,TEMPO#5,4730997,Grupo03,41.766,584.6219709
Malawi,TEMPO#6,5637246,Grupo03,43.767,663.2236766
Malawi,TEMPO#7,6502825,Grupo03,45.642,632.8039209
Malawi,TEMPO#8,7824747,Grupo03,47.457,635.5173634
Malawi,TEMPO#9,10014249,Grupo03,49.42,563.2000145
Malawi,TEMPO#10,10419991,Grupo03,47.495,692.2758103
Malawi,TEMPO#11,11824495,Grupo03,45.009,665.4231186
Malawi,TEMPO#12,13327079,Grupo03,48.303,759.3499101
Malaysia,TEMPO#1,6748378,Grupo01,48.463,1831.132894
Malaysia,TEMPO#2,7739235,Grupo01,52.102,1810.066992
Malaysia,TEMPO#3,8906385,Grupo01,55.737,2036.884944
Malaysia,TEMPO#4,10154878,Grupo01,59.371,2277.742396
Malaysia,TEMPO#5,11441462,Grupo01,63.01,2849.09478
Malaysia,TEMPO#6,12845381,Grupo01,65.256,3827.921571
Malaysia,TEMPO#7,14441916,Grupo01,68,4920.355951
Malaysia,TEMPO#8,16331785,Grupo01,69.5,5249.802653
Malaysia,TEMPO#9,18319502,Grupo01,70.693,7277.912802
Malaysia,TEMPO#10,20476091,Grupo01,71.938,10132.90964
Malaysia,TEMPO#11,22662365,Grupo01,73.044,10206.97794
Malaysia,TEMPO#12,24821286,Grupo01,74.241,12451.6558
Mali,TEMPO#1,3838168,Grupo03,33.685,452.3369807
Mali,TEMPO#2,4241884,Grupo03,35.307,490.3821867
Mali,TEMPO#3,4690372,Grupo03,36.936,496.1743428
Mali,TEMPO#4,5212416,Grupo03,38.487,545.0098873
Mali,TEMPO#5,5828158,Grupo03,39.977,581.3688761
Mali,TEMPO#6,6491649,Grupo03,41.714,686.3952693
Mali,TEMPO#7,6998256,Grupo03,43.916,618.0140641
Mali,TEMPO#8,7634008,Grupo03,46.364,684.1715576
Mali,TEMPO#9,8416215,Grupo03,48.388,739.014375
Mali,TEMPO#10,9384984,Grupo03,49.903,790.2579846
Mali,TEMPO#11,10580176,Grupo03,51.818,951.4097518
Mali,TEMPO#12,12031795,Grupo03,54.467,1042.581557
Mauritania,TEMPO#1,1022556,Grupo03,40.543,743.1159097
Mauritania,TEMPO#2,1076852,Grupo03,42.338,846.1202613
Mauritania,TEMPO#3,1146757,Grupo03,44.248,1055.896036
Mauritania,TEMPO#4,1230542,Grupo03,46.289,1421.145193
Mauritania,TEMPO#5,1332786,Grupo03,48.437,1586.851781
Mauritania,TEMPO#6,1456688,Grupo03,50.852,1497.492223
Mauritania,TEMPO#7,1622136,Grupo03,53.599,1481.150189
Mauritania,TEMPO#8,1841240,Grupo03,56.145,1421.603576
Mauritania,TEMPO#9,2119465,Grupo03,58.333,1361.369784
Mauritania,TEMPO#10,2444741,Grupo03,60.43,1483.136136
Mauritania,TEMPO#11,2828858,Grupo03,62.247,1579.019543
Mauritania,TEMPO#12,3270065,Grupo03,64.164,1803.151496
Mauritius,TEMPO#1,516556,Grupo03,50.986,TEMPO 4.955707
Mauritius,TEMPO#2,609816,Grupo03,58.089,2034.037981
Mauritius,TEMPO#3,701016,Grupo03,60.246,2529.067487
Mauritius,TEMPO#4,789309,Grupo03,61.557,2475.387562
Mauritius,TEMPO#5,851334,Grupo03,62.944,2575.484158
Mauritius,TEMPO#6,913025,Grupo03,64.93,3710.982963
Mauritius,TEMPO#7,992040,Grupo03,66.711,3688.037739
Mauritius,TEMPO#8,1042663,Grupo03,68.74,4783.586903
Mauritius,TEMPO#9,1096202,Grupo03,69.745,6058.253846
Mauritius,TEMPO#10,1149818,Grupo03,70.736,7425.705295
Mauritius,TEMPO#11,1TEMPO#1106,Grupo03,71.954,9021.815894
Mauritius,TEMPO#12,1250882,Grupo03,72.801,10956.99112
Mexico,TEMPO#1,30144317,Grupo04,50.789,3478.125529
Mexico,TEMPO#2,35015548,Grupo04,55.19,4131.546641
Mexico,TEMPO#3,41121485,Grupo04,58.299,4581.609385
Mexico,TEMPO#4,47995559,Grupo04,60.11,5754.733883
Mexico,TEMPO#5,55984294,Grupo04,62.361,6809.40669
Mexico,TEMPO#6,63759976,Grupo04,65.032,7674.929108
Mexico,TEMPO#7,71640904,Grupo04,67.405,9611.147541
Mexico,TEMPO#8,80122492,Grupo04,69.498,8688.156003
Mexico,TEMPO#9,88111030,Grupo04,71.455,9472.384295
Mexico,TEMPO#10,95895146,Grupo04,73.67,9767.29753
Mexico,TEMPO#11,102479927,Grupo04,74.902,10742.44053
Mexico,TEMPO#12,108700891,Grupo04,76.195,1TEMPO 6.57496
Mongolia,TEMPO#1,800663,Grupo01,42.244,786.5668575
Mongolia,TEMPO#2,882134,Grupo01,45.248,912.6626085
Mongolia,TEMPO#3,1010280,Grupo01,48.251,1056.353958
Mongolia,TEMPO#4,1149500,Grupo01,51.253,1226.04113
Mongolia,TEMPO#5,1320500,Grupo01,53.754,1421.741975
Mongolia,TEMPO#6,1528000,Grupo01,55.491,1647.511665
Mongolia,TEMPO#7,1756032,Grupo01,57.489,2000.603139
Mongolia,TEMPO#8,2015133,Grupo01,60.222,2338.008304
Mongolia,TEMPO#9,2312802,Grupo01,61.271,1785.402016
Mongolia,TEMPO#10,2494803,Grupo01,63.625,1902.2521
Mongolia,TEMPO#11,2674234,Grupo01,65.033,2140.739323
Mongolia,TEMPO#12,2874127,Grupo01,66.803,3095.772271
Montenegro,TEMPO#1,413834,Grupo02,59.164,2647.585601
Montenegro,TEMPO#2,442829,Grupo02,61.448,3682.259903
Montenegro,TEMPO#3,474528,Grupo02,63.728,4649.593785
Montenegro,TEMPO#4,501035,Grupo02,67.178,5907.850937
Montenegro,TEMPO#5,527678,Grupo02,70.636,7778.414017
Montenegro,TEMPO#6,560073,Grupo02,73.066,9595.929905
Montenegro,TEMPO#7,562548,Grupo02,74.101,11222.58762
Montenegro,TEMPO#8,569473,Grupo02,74.865,11732.51017
Montenegro,TEMPO#9,621621,Grupo02,75.435,7003.339037
Montenegro,TEMPO#10,692651,Grupo02,75.445,6465.613349
Montenegro,TEMPO#11,720230,Grupo02,73.981,6557.194282
Montenegro,TEMPO#12,684736,Grupo02,74.543,9253.896111
Morocco,TEMPO#1,9939217,Grupo03,42.873,1688.20357
Morocco,TEMPO#2,11406350,Grupo03,45.423,1642.002314
Morocco,TEMPO#3,13056604,Grupo03,47.924,1566.353493
Morocco,TEMPO#4,14770296,Grupo03,50.335,1711.04477
Morocco,TEMPO#5,16660670,Grupo03,52.862,1930.194975
Morocco,TEMPO#6,18396941,Grupo03,55.73,2370.6TEMPO#106
Morocco,TEMPO#7,20TEMPO 830,Grupo03,59.65,2702.620356
Morocco,TEMPO#8,22987397,Grupo03,62.677,2755.046991
Morocco,TEMPO#9,25798239,Grupo03,65.393,2948.047252
Morocco,TEMPO#10,28529501,Grupo03,67.66,2982.101858
Morocco,TEMPO#11,31167783,Grupo03,69.615,3258.495584
Morocco,TEMPO#12,33757175,Grupo03,71.164,3820.17523
Mozambique,TEMPO#1,6446316,Grupo03,31.286,468.5260381
Mozambique,TEMPO#2,7038035,Grupo03,33.779,495.5868333
Mozambique,TEMPO#3,7788944,Grupo03,36.161,556.6863539
Mozambique,TEMPO#4,8680909,Grupo03,38.113,566.6691539
Mozambique,TEMPO#5,9809596,Grupo03,40.328,724.9178037
Mozambique,TEMPO#6,11127868,Grupo03,42.495,502.3197334
Mozambique,TEMPO#7,12587223,Grupo03,42.795,462.2114149
Mozambique,TEMPO#8,1289TEMPO#1,Grupo03,42.861,389.8761846
Mozambique,TEMPO#9,13160731,Grupo03,44.284,410.8968239
Mozambique,TEMPO#10,16603334,Grupo03,46.344,472.3460771
Mozambique,TEMPO#11,18473780,Grupo03,44.026,633.6179466
Mozambique,TEMPO#12,19951656,Grupo03,42.082,823.6856205
Myanmar,TEMPO#1,20092996,Grupo01,36.319,331
Myanmar,TEMPO#2,21731844,Grupo01,41.905,350
Myanmar,TEMPO#3,23634436,Grupo01,45.108,388
Myanmar,TEMPO#4,25870271,Grupo01,49.379,349
Myanmar,TEMPO#5,28466390,Grupo01,53.07,357
Myanmar,TEMPO#6,31528087,Grupo01,56.059,371
Myanmar,TEMPO#7,34680442,Grupo01,58.056,424
Myanmar,TEMPO#8,38028578,Grupo01,58.339,385
Myanmar,TEMPO#9,40546538,Grupo01,59.32,347
Myanmar,TEMPO#10,43247867,Grupo01,60.328,415
Myanmar,TEMPO#11,45598081,Grupo01,59.908,611
Myanmar,TEMPO#12,47761980,Grupo01,62.069,944
Namibia,TEMPO#1,485831,Grupo03,41.725,2423.780443
Namibia,TEMPO#2,548080,Grupo03,45.226,2621.448058
Namibia,TEMPO#3,621392,Grupo03,48.386,3173.215595
Namibia,TEMPO#4,706640,Grupo03,51.159,3793.694753
Namibia,TEMPO#5,821782,Grupo03,53.867,3746.080948
Namibia,TEMPO#6,977026,Grupo03,56.437,3876.485958
Namibia,TEMPO#7,1099010,Grupo03,58.968,4191.100511
Namibia,TEMPO#8,1278184,Grupo03,60.835,3693.731337
Namibia,TEMPO#9,1554253,Grupo03,61.999,3804.537999
Namibia,TEMPO#10,1774766,Grupo03,58.909,3899.52426
Namibia,TEMPO#11,TEMPO 5153,Grupo03,51.479,4072.324751
Namibia,TEMPO#12,2055080,Grupo03,52.906,4811.060429
Nepal,TEMPO#1,9182536,Grupo01,36.157,545.8657229
Nepal,TEMPO#2,9682338,Grupo01,37.686,597.9363558
Nepal,TEMPO#3,10332057,Grupo01,39.393,652.3968593
Nepal,TEMPO#4,11261690,Grupo01,41.472,676.4422254
Nepal,TEMPO#5,12412593,Grupo01,43.971,674.7881296
Nepal,TEMPO#6,13933198,Grupo01,46.748,694.1124398
Nepal,TEMPO#7,15796314,Grupo01,49.594,718.3730947
Nepal,TEMPO#8,17917180,Grupo01,52.537,775.6324501
Nepal,TEMPO#9,20326209,Grupo01,55.727,897.7403604
Nepal,TEMPO#10,23001113,Grupo01,59.426,1010.892138
Nepal,TEMPO#11,25873917,Grupo01,61.34,1057.206311
Nepal,TEMPO#12,28901790,Grupo01,63.785,1091.359778
Netherlands,TEMPO#1,10381988,Grupo02,72.13,8941.571858
Netherlands,TEMPO#2,11026383,Grupo02,72.99,11276.19344
Netherlands,TEMPO#3,11805689,Grupo02,73.23,12790.84956
Netherlands,TEMPO#4,12596822,Grupo02,73.82,15363.25136
Netherlands,TEMPO#5,13329874,Grupo02,73.75,18794.74567
Netherlands,TEMPO#6,13852989,Grupo02,75.24,21209.0592
Netherlands,TEMPO#7,14310401,Grupo02,76.05,21399.46046
Netherlands,TEMPO#8,14665278,Grupo02,76.83,23651.32361
Netherlands,TEMPO#9,15174244,Grupo02,77.42,26790.94961
Netherlands,TEMPO#10,15604464,Grupo02,78.03,30246.13063
Netherlands,TEMPO#11,16122830,Grupo02,78.53,33724.75778
Netherlands,TEMPO#12,16570613,Grupo02,79.762,36797.93332
New Zealand,TEMPO#1,1994794,Grupo05,69.39,10556.57566
New Zealand,TEMPO#2,2229407,Grupo05,70.26,12247.39532
New Zealand,TEMPO#3,2488550,Grupo05,71.24,13175.678
New Zealand,TEMPO#4,2728150,Grupo05,71.52,14463.91893
New Zealand,TEMPO#5,2929100,Grupo05,71.89,16046.03728
New Zealand,TEMPO#6,3164900,Grupo05,72.22,16233.7177
New Zealand,TEMPO#7,3210650,Grupo05,73.84,17632.4104
New Zealand,TEMPO#8,3317166,Grupo05,74.32,19007.19129
New Zealand,TEMPO#9,3437674,Grupo05,76.33,18363.32494
New Zealand,TEMPO#10,3676187,Grupo05,77.55,21050.41377
New Zealand,TEMPO#11,3908037,Grupo05,79.11,23189.80135
New Zealand,TEMPO#12,4115771,Grupo05,80.204,25185.00911
Nicaragua,TEMPO#1,1165790,Grupo04,42.314,3112.363948
Nicaragua,TEMPO#2,1358828,Grupo04,45.432,3457.415947
Nicaragua,TEMPO#3,1590597,Grupo04,48.632,3634.364406
Nicaragua,TEMPO#4,1865490,Grupo04,51.884,4643.393534
Nicaragua,TEMPO#5,2182908,Grupo04,55.151,4688.593267
Nicaragua,TEMPO#6,2554598,Grupo04,57.47,5486.371089
Nicaragua,TEMPO#7,2979423,Grupo04,59.298,3470.338156
Nicaragua,TEMPO#8,3344353,Grupo04,62.008,2955.984375
Nicaragua,TEMPO#9,4017939,Grupo04,65.843,2170.151724
Nicaragua,TEMPO#10,4609572,Grupo04,68.426,2253.023004
Nicaragua,TEMPO#11,5146848,Grupo04,70.836,2474.548819
Nicaragua,TEMPO#12,5675356,Grupo04,72.899,2749.320965
Niger,TEMPO#1,3379468,Grupo03,37.444,761.879376
Niger,TEMPO#2,3692184,Grupo03,38.598,835.5234025
Niger,TEMPO#3,4076008,Grupo03,39.487,997.7661127
Niger,TEMPO#4,4534062,Grupo03,40.118,1054.384891
Niger,TEMPO#5,5060262,Grupo03,40.546,954.2092363
Niger,TEMPO#6,5682086,Grupo03,41.291,808.8970728
Niger,TEMPO#7,6437188,Grupo03,42.598,909.7221354
Niger,TEMPO#8,7332638,Grupo03,44.555,668.3000228
Niger,TEMPO#9,8392818,Grupo03,47.391,581.182725
Niger,TEMPO#10,9666252,Grupo03,51.313,580.3052092
Niger,TEMPO#11,11140655,Grupo03,54.496,601.0745012
Niger,TEMPO#12,12894865,Grupo03,56.867,619.6768924
Nigeria,TEMPO#1,33119096,Grupo03,36.324,1077.281856
Nigeria,TEMPO#2,37173340,Grupo03,37.802,1100.592563
Nigeria,TEMPO#3,41871351,Grupo03,39.36,1150.927478
Nigeria,TEMPO#4,47287752,Grupo03,41.04,1014.514104
Nigeria,TEMPO#5,53740085,Grupo03,42.821,1698.388838
Nigeria,TEMPO#6,62209173,Grupo03,44.514,1981.951806
Nigeria,TEMPO#7,73039376,Grupo03,45.826,1576.97375
Nigeria,TEMPO#8,81551520,Grupo03,46.886,1385.029563
Nigeria,TEMPO#9,93364244,Grupo03,47.472,1619.848217
Nigeria,TEMPO#10,106207839,Grupo03,47.464,1624.941275
Nigeria,TEMPO#11,119901274,Grupo03,46.608,1615.286395
Nigeria,TEMPO#12,135031164,Grupo03,46.859,2013.977305
Norway,TEMPO#1,3327728,Grupo02,72.67,10095.42172
Norway,TEMPO#2,3491938,Grupo02,73.44,11653.97304
Norway,TEMPO#3,3638919,Grupo02,73.47,13450.40151
Norway,TEMPO#4,3786019,Grupo02,74.08,16361.87647
Norway,TEMPO#5,3933004,Grupo02,74.34,18965.05551
Norway,TEMPO#6,4043205,Grupo02,75.37,23311.34939
Norway,TEMPO#7,4114787,Grupo02,75.97,26298.63531
Norway,TEMPO#8,4186147,Grupo02,75.89,31540.9748
Norway,TEMPO#9,4286357,Grupo02,77.32,33965.66115
Norway,TEMPO#10,4405672,Grupo02,78.32,41283.16433
Norway,TEMPO#11,4535591,Grupo02,79.05,44683.97525
Norway,TEMPO#12,4627926,Grupo02,80.196,49357.19017
Oman,TEMPO#1,507833,Grupo01,37.578,1828.230307
Oman,TEMPO#2,56TEMPO#6,Grupo01,40.08,2242.746551
Oman,TEMPO#3,628164,Grupo01,43.165,2924.638113
Oman,TEMPO#4,714775,Grupo01,46.988,4720.942687
Oman,TEMPO#5,829050,Grupo01,52.143,10618.03855
Oman,TEMPO#6,1004533,Grupo01,57.367,11848.34392
Oman,TEMPO#7,1301048,Grupo01,62.728,12954.79101
Oman,TEMPO#8,1593882,Grupo01,67.734,18115.22313
Oman,TEMPO#9,1915208,Grupo01,71.197,18616.70691
Oman,TEMPO#10,2283635,Grupo01,72.499,19702.05581
Oman,TEMPO#11,2713462,Grupo01,74.193,TEMPO 64.83687
Oman,TEMPO#12,3204897,Grupo01,75.64,22316.19287
Pakistan,TEMPO#1,41346560,Grupo01,43.436,684.5971438
Pakistan,TEMPO#2,46679944,Grupo01,45.557,747.0835292
Pakistan,TEMPO#3,53100671,Grupo01,47.67,803.3427418
Pakistan,TEMPO#4,60641899,Grupo01,49.8,942.4082588
Pakistan,TEMPO#5,69325921,Grupo01,51.929,1049.938981
Pakistan,TEMPO#6,78152686,Grupo01,54.043,1175.921193
Pakistan,TEMPO#7,91462088,Grupo01,56.158,1443.429832
Pakistan,TEMPO#8,105186881,Grupo01,58.245,1704.686583
Pakistan,TEMPO#9,120065004,Grupo01,60.838,1971.829464
Pakistan,TEMPO#10,135564834,Grupo01,61.818,2049.350521
Pakistan,TEMPO#11,153403524,Grupo01,63.61,2092.712441
Pakistan,TEMPO#12,169270617,Grupo01,65.483,2605.94758
Panama,TEMPO#1,940080,Grupo04,55.191,2480.380334
Panama,TEMPO#2,1063506,Grupo04,59.201,2961.800905
Panama,TEMPO#3,1215725,Grupo04,61.817,3536.540301
Panama,TEMPO#4,1405486,Grupo04,64.071,4421.009084
Panama,TEMPO#5,1616384,Grupo04,66.216,5364.249663
Panama,TEMPO#6,1839782,Grupo04,68.681,5351.912144
Panama,TEMPO#7,2036305,Grupo04,70.472,7009.601598
Panama,TEMPO#8,2253639,Grupo04,71.523,7034.779161
Panama,TEMPO#9,2484997,Grupo04,72.462,6618.74305
Panama,TEMPO#10,2734531,Grupo04,73.738,7113.692252
Panama,TEMPO#11,2990875,Grupo04,74.712,7356.031934
Panama,TEMPO#12,3242173,Grupo04,75.537,9809.185636
Paraguay,TEMPO#1,1555876,Grupo04,62.649,TEMPO 1.308701
Paraguay,TEMPO#2,1770902,Grupo04,63.196,2046.154706
Paraguay,TEMPO#3,2009813,Grupo04,64.361,2148.027146
Paraguay,TEMPO#4,2287985,Grupo04,64.951,2299.376311
Paraguay,TEMPO#5,2614104,Grupo04,65.815,2523.337977
Paraguay,TEMPO#6,2984494,Grupo04,66.353,3248.373311
Paraguay,TEMPO#7,3366439,Grupo04,66.874,4258.503604
Paraguay,TEMPO#8,3886512,Grupo04,67.378,3998.875695
Paraguay,TEMPO#9,4483945,Grupo04,68.225,4196.411078
Paraguay,TEMPO#10,5154123,Grupo04,69.4,4247.400261
Paraguay,TEMPO#11,5884491,Grupo04,70.755,3783.674243
Paraguay,TEMPO#12,6667147,Grupo04,71.752,4172.838464
Peru,TEMPO#1,8025700,Grupo04,43.902,3758.523437
Peru,TEMPO#2,9146100,Grupo04,46.263,4245.256698
Peru,TEMPO#3,10516500,Grupo04,49.096,4957.037982
Peru,TEMPO#4,12132200,Grupo04,51.445,5788.09333
Peru,TEMPO#5,13954700,Grupo04,55.448,5937.827283
Peru,TEMPO#6,15990099,Grupo04,58.447,6281.290855
Peru,TEMPO#7,18125129,Grupo04,61.406,6434.501797
Peru,TEMPO#8,20195924,Grupo04,64.134,6360.943444
Peru,TEMPO#9,22430449,Grupo04,66.458,4446.380924
Peru,TEMPO#10,24748122,Grupo04,68.386,5838.347657
Peru,TEMPO#11,26769436,Grupo04,69.906,5909.0TEMPO#123
Peru,TEMPO#12,28674757,Grupo04,71.421,7408.905561
Philippines,TEMPO#1,22438691,Grupo01,47.752,1272.880995
Philippines,TEMPO#2,26072194,Grupo01,51.334,1547.944844
Philippines,TEMPO#3,30325264,Grupo01,54.757,1649.552153
Philippines,TEMPO#4,35356600,Grupo01,56.393,1814.12743
Philippines,TEMPO#5,40850141,Grupo01,58.065,1989.37407
Philippines,TEMPO#6,46850962,Grupo01,60.06,2373.204287
Philippines,TEMPO#7,53456774,Grupo01,62.082,2603.273765
Philippines,TEMPO#8,60017788,Grupo01,64.151,2189.634995
Philippines,TEMPO#9,67185766,Grupo01,66.458,2279.324017
Philippines,TEMPO#10,75012988,Grupo01,68.564,2536.534925
Philippines,TEMPO#11,82995088,Grupo01,70.303,2650.921068
Philippines,TEMPO#12,91077287,Grupo01,71.688,3190.481016
Poland,TEMPO#1,25730551,Grupo02,61.31,4029.329699
Poland,TEMPO#2,28235346,Grupo02,65.77,4734.253019
Poland,TEMPO#3,30329617,Grupo02,67.64,5338.752143
Poland,TEMPO#4,31785378,Grupo02,69.61,6557.152776
Poland,TEMPO#5,33039545,Grupo02,70.85,8006.506993
Poland,TEMPO#6,34621254,Grupo02,70.67,9508.141454
Poland,TEMPO#7,36227381,Grupo02,71.32,8451.531004
Poland,TEMPO#8,37740710,Grupo02,70.98,9082.351172
Poland,TEMPO#9,38370697,Grupo02,70.99,7738.881247
Poland,TEMPO#10,38654957,Grupo02,72.75,10159.58368
Poland,TEMPO#11,38625976,Grupo02,74.67,1TEMPO#11.23908
Poland,TEMPO#12,38518241,Grupo02,75.563,15389.92468
Portugal,TEMPO#1,8526050,Grupo02,59.82,3068.319867
Portugal,TEMPO#2,8817650,Grupo02,61.51,3774.571743
Portugal,TEMPO#3,9019800,Grupo02,64.39,4727.954889
Portugal,TEMPO#4,9103000,Grupo02,66.6,6361.517993
Portugal,TEMPO#5,8970450,Grupo02,69.26,9022.247417
Portugal,TEMPO#6,9662600,Grupo02,70.41,10172.48572
Portugal,TEMPO#7,9859650,Grupo02,72.77,11753.84291
Portugal,TEMPO#8,9915289,Grupo02,74.06,13039.30876
Portugal,TEMPO#9,9927680,Grupo02,74.86,16207.26663
Portugal,TEMPO#10,10156415,Grupo02,75.97,17641.03156
Portugal,TEMPO#11,10433867,Grupo02,77.29,TEMPO#100.90787
Portugal,TEMPO#12,10642836,Grupo02,78.098,20509.64777
Puerto Rico,TEMPO#1,2227000,Grupo04,64.28,3081.959785
Puerto Rico,TEMPO#2,2260000,Grupo04,68.54,3907.156189
Puerto Rico,TEMPO#3,2448046,Grupo04,69.62,5108.34463
Puerto Rico,TEMPO#4,2648961,Grupo04,71.1,6929.277714
Puerto Rico,TEMPO#5,2847132,Grupo04,72.16,9123.041742
Puerto Rico,TEMPO#6,3080828,Grupo04,73.44,9770.524921
Puerto Rico,TEMPO#7,3279001,Grupo04,73.75,10330.98915
Puerto Rico,TEMPO#8,3444468,Grupo04,74.63,12281.34191
Puerto Rico,TEMPO#9,3585176,Grupo04,73.911,14641.58711
Puerto Rico,TEMPO#10,3759430,Grupo04,74.917,16999.4333
Puerto Rico,TEMPO#11,3859606,Grupo04,77.778,18855.60618
Puerto Rico,TEMPO#12,3942491,Grupo04,78.746,19328.70901
Reunion,TEMPO#1,257700,Grupo03,52.724,2718.885295
Reunion,TEMPO#2,308700,Grupo03,55.09,2769.451844
Reunion,TEMPO#3,358900,Grupo03,57.666,3173.72334
Reunion,TEMPO#4,414024,Grupo03,60.542,4021.175739
Reunion,TEMPO#5,461633,Grupo03,64.274,5047.658563
Reunion,TEMPO#6,492095,Grupo03,67.064,4319.804067
Reunion,TEMPO#7,517810,Grupo03,69.885,5267.219353
Reunion,TEMPO#8,562035,Grupo03,71.913,5303.377488
Reunion,TEMPO#9,622191,Grupo03,73.615,6101.255823
Reunion,TEMPO#10,684810,Grupo03,74.772,6071.941411
Reunion,TEMPO#11,743981,Grupo03,75.744,6316.1652
Reunion,TEMPO#12,798094,Grupo03,76.442,7670.122558
Romania,TEMPO#1,16630000,Grupo02,61.05,3144.613186
Romania,TEMPO#2,17829327,Grupo02,64.1,3943.370225
Romania,TEMPO#3,18680721,Grupo02,66.8,4734.997586
Romania,TEMPO#4,19284814,Grupo02,66.8,6470.866545
Romania,TEMPO#5,20662648,Grupo02,69.21,8011.414402
Romania,TEMPO#6,21658597,Grupo02,69.46,9356.39724
Romania,TEMPO#7,22356726,Grupo02,69.66,9605.314053
Romania,TEMPO#8,22686371,Grupo02,69.53,9696.273295
Romania,TEMPO#9,22797027,Grupo02,69.36,6598.409903
Romania,TEMPO#10,22562458,Grupo02,69.72,7346.547557
Romania,TEMPO#11,22404337,Grupo02,71.322,7885.360081
Romania,TEMPO#12,22276056,Grupo02,72.476,10808.47561
Rwanda,TEMPO#1,2534927,Grupo03,40,493.3238752
Rwanda,TEMPO#2,2822082,Grupo03,41.5,540.2893983
Rwanda,TEMPO#3,3051242,Grupo03,43,597.4730727
Rwanda,TEMPO#4,3451079,Grupo03,44.1,510.9637142
Rwanda,TEMPO#5,3992121,Grupo03,44.6,590.5806638
Rwanda,TEMPO#6,4657072,Grupo03,45,670.0806011
Rwanda,TEMPO#7,5507565,Grupo03,46.218,881.5706467
Rwanda,TEMPO#8,6349365,Grupo03,44.02,847.991217
Rwanda,TEMPO#9,7290203,Grupo03,23.599,737.0685949
Rwanda,TEMPO#10,7212583,Grupo03,36.087,589.9445051
Rwanda,TEMPO#11,7852401,Grupo03,43.413,785.6537648
Rwanda,TEMPO#12,8860588,Grupo03,46.242,863.0884639
Sao Tome and Principe,TEMPO#1,60011,Grupo03,46.471,879.5835855
Sao Tome and Principe,TEMPO#2,61325,Grupo03,48.945,860.7369026
Sao Tome and Principe,TEMPO#3,65345,Grupo03,51.893,1071.551119
Sao Tome and Principe,TEMPO#4,70787,Grupo03,54.425,1384.840593
Sao Tome and Principe,TEMPO#5,76595,Grupo03,56.48,1532.985254
Sao Tome and Principe,TEMPO#6,86796,Grupo03,58.55,1737.561657
Sao Tome and Principe,TEMPO#7,98593,Grupo03,60.351,1890.218117
Sao Tome and Principe,TEMPO#8,110812,Grupo03,61.728,1516.525457
Sao Tome and Principe,TEMPO#9,125911,Grupo03,62.742,1428.777814
Sao Tome and Principe,TEMPO#10,145608,Grupo03,63.306,1339.076036
Sao Tome and Principe,TEMPO#11,170372,Grupo03,64.337,1353.09239
Sao Tome and Principe,TEMPO#12,199579,Grupo03,65.528,1598.435089
Saudi Arabia,TEMPO#1,4005677,Grupo01,39.875,6459.554823
Saudi Arabia,TEMPO#2,4419650,Grupo01,42.868,8157.591248
Saudi Arabia,TEMPO#3,4943029,Grupo01,45.914,11626.41975
Saudi Arabia,TEMPO#4,5618198,Grupo01,49.901,16903.04886
Saudi Arabia,TEMPO#5,6472756,Grupo01,53.886,24837.42865
Saudi Arabia,TEMPO#6,8128505,Grupo01,58.69,34167.7626
Saudi Arabia,TEMPO#7,11254672,Grupo01,63.012,33693.17525
Saudi Arabia,TEMPO#8,14619745,Grupo01,66.295,21198.26136
Saudi Arabia,TEMPO#9,16945857,Grupo01,68.768,24841.61777
Saudi Arabia,TEMPO#10,21229759,Grupo01,70.533,20586.69019
Saudi Arabia,TEMPO#11,24501530,Grupo01,71.626,19014.54118
Saudi Arabia,TEMPO#12,27601038,Grupo01,72.777,21654.83194
Senegal,TEMPO#1,2755589,Grupo03,37.278,1450.356983
Senegal,TEMPO#2,3054547,Grupo03,39.329,1567.653006
Senegal,TEMPO#3,3430243,Grupo03,41.454,1654.988723
Senegal,TEMPO#4,3965841,Grupo03,43.563,1612.404632
Senegal,TEMPO#5,4588696,Grupo03,45.815,1597.712056
